scenario,label,metric,low_var,high_var,low_t1,high_t1,diff_t1,low_t4,high_t4,diff_t4,low_t8,high_t8,diff_t8,low_t12,high_t12,diff_t12
scenario_05_strong_io,Stronger input-output linkages,Private investment,inv1,inv2,-0.000736068294897946,-0.000795804899017732,-5.97366041197867e-05,0.00349807830722904,0.00338538393024676,-0.000112694376982275,0.00337216691171355,0.00327196701170687,-0.000100199900006676,-0.000415391508486296,-0.000391429860474413,2.39616480118832e-05
scenario_05_strong_io,Stronger input-output linkages,Labor demand,n1,n2,-0.0108042919716361,-0.0110440754876086,-0.000239783515972536,-0.00516381843075603,-0.00536482977464392,-0.000201011343887891,3.72774711178692e-05,-1.94447893088756e-05,-5.67222604267448e-05,0.000855243788000504,0.000709794269804387,-0.000145449518196117
scenario_05_strong_io,Stronger input-output linkages,Real wage,w1,w2,-0.108028136684613,-0.109733173456565,-0.00170503677195244,-0.0290986912892401,-0.0303544743897131,-0.00125578310047292,0.00130148429246213,0.00101695399365509,-0.00028453029880704,0.00145611116987832,0.000454244041902196,-0.00100186712797612
scenario_05_strong_io,Stronger input-output linkages,Consumption,c1,c2,-0.0162365674292594,-0.0163603239875423,-0.000123756558282895,-6.17640828475263e-05,-0.000106213308386893,-4.44492255393669e-05,0.000373337801779616,0.000384653546959823,1.13157451802071e-05,-0.00113885987824613,-0.00120286417372484,-6.40042954787035e-05
scenario_05_strong_io,Stronger input-output linkages,Inflation,pinf1,pinf2,-0.0154430893707592,-0.015547415119355,-0.000104325748595757,-0.00219166029297524,-0.00218218872640363,9.47156657160608e-06,0.00127675439297303,0.00129178658151474,1.50321885417082e-05,0.000362748573004001,0.000365056182145551,2.3076091415497e-06
scenario_06_weak_io,Weaker input-output linkages,Local bond rate,rb1,rb2,0.0025252525252526,0.0025252525252526,0,-0.000715630945523626,-0.000715630945523626,0,-0.000473941521816679,-0.000473941521816679,0,0.000203947525708292,0.000203947525708292,0
scenario_06_weak_io,Weaker input-output linkages,Central transfer,z1,z2,0,0,0,0,0,0,0,0,0,0,0,0
scenario_06_weak_io,Weaker input-output linkages,Debt service pressure,ds1,ds2,0.00623179247758957,0.0162042067975155,0.00997241431992589,0.000840490085259285,0.00230096993687393,0.00146047985161464,-0.00125177298745443,-0.00240917216437064,-0.00115739917691621,-0.000652559216978471,-0.000766679242385349,-0.000114120025406878
scenario_06_weak_io,Weaker input-output linkages,Fiscal space,fs1,fs2,-0.0106016007280253,-0.0207780768648732,-0.0101764761368479,-0.00298689790385477,-0.00474391269022859,-0.00175701478637381,0.00110421675716899,0.00212379485315813,0.00101957809598914,0.000942247469734564,0.00078343314093729,-0.000158814328797274
scenario_06_weak_io,Weaker input-output linkages,Public investment,ig1,ig2,-0.005291924840892,-0.00696683106482063,-0.00167490622392863,-0.014083426801111,-0.0164644526663128,-0.00238102586520181,-0.0041932294699992,-0.00548033322614007,-0.00128710375614087,0.0033673805882882,0.00132070549437958,-0.00204667509390861
scenario_06_weak_io,Weaker input-output linkages,Public capital,kg1,kg2,-0.00529192484089203,-0.00696683106482077,-0.00167490622392874,-0.0420617554564218,-0.0510828486937158,-0.00902109323729405,-0.070929511834747,-0.084960834529721,-0.014031322694974,-0.0591584379547223,-0.0784492064391689,-0.0192907684844466
scenario_06_weak_io,Weaker input-output linkages,Intermediate output,ym1,ym2,-0.0225473461584278,-0.0238379959316095,-0.00129064977318172,-0.0113347525076147,-0.0124829983260741,-0.0011482458184594,-0.000945009728015145,-0.00131076818304376,-0.00036575845502862,0.00122500823162608,0.000341523117324272,-0.000883485114301807
scenario_06_weak_io,Weaker input-output linkages,Final output,y1,y2,-0.0222995369480999,-0.0240858051419374,-0.00178626819383743,-0.0109533182495334,-0.0128644325841545,-0.0019111143346211,-0.000752993133929625,-0.00150278477712862,-0.000749791643198994,0.0014783060321073,8.82253168437153e-05,-0.00139008071526359
scenario_06_weak_io,Weaker input-output linkages,Private investment,inv1,inv2,-0.000765858300037309,-0.000762896316107459,2.96198392985003e-06,0.00335335846724508,0.00353987498385894,0.00018651651661386,0.00321879480659146,0.00343733471745425,0.000218539910862792,-0.000609178729035736,-0.000175055243977429,0.000434123485058308
scenario_06_weak_io,Weaker input-output linkages,Labor demand,n1,n2,-0.0106259902730163,-0.0112342406559809,-0.000608250382964637,-0.00503460216802487,-0.00549963493278194,-0.000465032764757067,2.92515242295011e-05,-8.34334433008621e-06,-3.75948685595873e-05,0.000903682984063625,0.000656702298635292,-0.000246980685428333
scenario_06_weak_io,Weaker input-output linkages,Real wage,w1,w2,-0.107044808937067,-0.110785689592239,-0.00374088065517264,-0.0288477216608858,-0.0306224808145992,-0.00177475915371339,0.000811951251475707,0.00153443408593001,0.000722482834454308,0.00131457592897566,0.000582611307517134,-0.000731964621458525
scenario_06_weak_io,Weaker input-output linkages,Consumption,c1,c2,-0.0162417538071706,-0.0163560777610092,-0.000114323953838591,-0.000223249915667578,6.01450982993246e-05,0.000283395013966903,0.000221441529478006,0.000540213731557326,0.00031877220207932,-0.00127989582714527,-0.00105742493355832,0.000222470893586957
scenario_06_weak_io,Weaker input-output linkages,Inflation,pinf1,pinf2,-0.0152006910125532,-0.015801306678121,-0.000600615665567794,-0.00221229045741944,-0.00215947413900219,5.28163184172481e-05,0.00125040006606558,0.00131590380923208,6.55037431664951e-05,0.00038397327646611,0.000339463353721037,-4.45099227450729e-05
