scenario,label,output_ratio,s1,s2,metric,horizon,developed_irf,less_developed_irf,diff_irf
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,23,-0.012133330558906,-0.0436941883460897,-0.0315608577871838
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,24,-0.00978958216862225,-0.0414081117033569,-0.0316185295347347
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,25,-0.00767831319195045,-0.0391727134714692,-0.0314944002795188
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,26,-0.00578631530567053,-0.0369931864056872,-0.0312068711000166
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,27,-0.00410209362429503,-0.0348764124234195,-0.0307743187991245
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,28,-0.0026148298808697,-0.0328293099328296,-0.0302144800519599
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,29,-0.00131362334133156,-0.0308577310270302,-0.0295441076856986
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,30,-0.000187051084734602,-0.0289658695458161,-0.0287788184610815
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,31,0.000776983085093441,-0.0271560790777619,-0.0279330621628553
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,32,0.0015911791673302,-0.0254289780299137,-0.0270201571972439
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,33,0.00226863013655931,-0.0237837240512175,-0.0260523541877768
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,34,0.00282254299359819,-0.0222183606797306,-0.0250409036733288
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,35,0.00326594977003181,-0.020730165847942,-0.0239961156179738
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,36,0.00361144826888982,-0.0193159583940474,-0.0229274066629372
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,37,0.00387099494968757,-0.0179723411848181,-0.0218433361345056
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,38,0.0040557581771119,-0.0166958761803837,-0.0207516343574956
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,39,0.0041760299201612,-0.0154831976026957,-0.0196592275228569
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Public capital,40,0.00424118782550709,-0.0143310750773518,-0.0185722629028588
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,1,-0.000825220742334737,-0.000883535442185834,-5.83146998510975e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,2,7.62978443324958e-05,6.12308446992782e-06,-7.01747598625679e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,3,0.00152914839857832,0.00146342828236204,-6.57201162162779e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,4,0.00283657807508517,0.00277549703749511,-6.10810375900606e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,5,0.0036622633029143,0.00360178448305537,-6.04788198589334e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,6,0.00391754791349447,0.00385670461038612,-6.08433031083488e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,7,0.00366430592864214,0.00360794296382003,-5.63629648221153e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,8,0.00303868458101123,0.00299686020907497,-4.18243719362554e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,9,0.0021968676484278,0.00218240572786887,-1.4461920558928e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,10,0.00128099386101088,0.00130648867538796,2.54948143770806e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,11,0.000401574020377909,0.000476764380070438,7.51903596925285e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,12,-0.000367955178389723,-0.000237941167089584,0.000130014011300139
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,13,-0.000988788252536232,-0.000804167263996652,0.00018462098853958
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,14,-0.00145003608830049,-0.00121617898566731,0.000233857102633184
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,15,-0.00176048411707799,-0.00148703651811985,0.000273447598958143
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,16,-0.0019406648584385,-0.0016402632846105,0.000300401573827991
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,17,-0.0020162876444936,-0.00170313933146843,0.000313148313025174
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,18,-0.0020134447317037,-0.00170198453377576,0.000311460197927937
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,19,-0.00195558247398167,-0.0016593500735998,0.000296232400381874
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,20,-0.00186197249147083,-0.00159278396705428,0.000269188524416542
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,21,-0.00174730585686284,-0.00151473582094122,0.000232570035921614
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,22,-0.00162202195967276,-0.00143317066545634,0.000188851294216419
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,23,-0.00149303374926829,-0.00135252832743563,0.000140505421832665
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,24,-0.00136459026963193,-0.00127475848058331,8.98317890486167e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,25,-0.00123910235494196,-0.00120025746282881,3.88448921131435e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,26,-0.0011178332827112,-0.00112861608791093,-1.07828051997272e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,27,-0.00100141561831199,-0.0010591508870561,-5.77352687441135e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,28,-0.000890196411548194,-0.000991233194333585,-0.000101036782785391
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,29,-0.000784436837063501,-0.000924453588587865,-0.000140016751524363
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,30,-0.000684402700865977,-0.00085866761216169,-0.000174264911295713
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,31,-0.000590382980482584,-0.000793967065702061,-0.000203584085219477
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,32,-0.000502668520821925,-0.000730613791026319,-0.000227945270204394
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,33,-0.000421515277310547,-0.000668963094890146,-0.000247447817579599
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,34,-0.000347108321498313,-0.000609394212864961,-0.000262285891366648
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,35,-0.000279535596750091,-0.000552256884703839,-0.000272721287953748
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,36,-0.000218774820120865,-0.000497836850576833,-0.000279062030455968
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,37,-0.000164693136633642,-0.000446338961394066,-0.000281645824760424
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,38,-0.000117056975129454,-0.000397884359895712,-0.000280827384766258
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,39,-7.5548688056537e-05,-0.000352517398348351,-0.000276968710291814
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Private investment,40,-3.97865858414448e-05,-0.00031021814311577,-0.000270431557274325
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,1,-0.0210322632283876,-0.0228546646095901,-0.00182240138120249
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,2,-0.017754124132779,-0.0201830209139454,-0.00242889678116642
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,3,-0.0146017796586924,-0.0169662346526177,-0.00236445499392535
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,4,-0.0113474797483926,-0.013362987433483,-0.0020155076850904
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,5,-0.00814237991855427,-0.00977217762664317,-0.00162979770808891
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,6,-0.00522549276163375,-0.00656750083873325,-0.0013420080770995
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,7,-0.00278629559352239,-0.00398890636096461,-0.00120261076744221
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,8,-0.000919175388352844,-0.0021254951710914,-0.00120631978273855
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,9,0.000373187239102402,-0.000943807390749618,-0.00131699462985202
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,10,0.00115511455735806,-0.00033194424809635,-0.00148705880545441
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,11,0.00152830651840752,-0.00014251099923146,-0.00167081751763898
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,12,0.00160591917849051,-0.000226188169424213,-0.00183210734791472
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,13,0.00149389151476198,-0.000453463955481515,-0.00194735547024349
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,14,0.00127999430465686,-0.000725391672955045,-0.00200538597761191
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,15,0.00102944255693083,-0.000975835239139466,-0.00200527779607029
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,16,0.000785256077367125,-0.00116810835313375,-0.00195336443050087
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,17,0.000571505235794634,-0.00128866583689924,-0.00186017107269387
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,18,0.000397864490315314,-0.00133992035389463,-0.00173778484420994
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,19,0.000264318544372921,-0.0013335778148631,-0.00159789635923602
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,20,0.000165297647528595,-0.0012852601170823,-0.00145055776461089
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,21,9.28871810179643e-05,-0.00121069055967971,-0.00130357774069767
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,22,3.90310633286983e-05,-0.00112337851672373,-0.00116240958005243
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,23,-3.17477919242748e-06,-0.00103354520661558,-0.00103037042742316
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,24,-3.89106635960701e-05,-0.000947953299323623,-0.000909042635727553
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,25,-7.15672161574199e-05,-0.00087030520735154,-0.000798737991194121
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,26,-0.000102984148263485,-0.000801925435293782,-0.000698941287030297
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,27,-0.000133830659664658,-0.000742514483045853,-0.000608683823381195
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,28,-0.000164010706382167,-0.000690836240474724,-0.000526825534092557
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,29,-0.000193020870906113,-0.000645265695785047,-0.000452244824878933
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,30,-0.000220225488676284,-0.000604173403009223,-0.000383947914332938
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,31,-0.000245040694723198,-0.000566156350150782,-0.000321115655427584
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,32,-0.000267036226899608,-0.000530143357542201,-0.000263107130642593
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,33,-0.000285972640556742,-0.000495410106533534,-0.000209437465976792
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,34,-0.000301794161145619,-0.000461537952333391,-0.000159743791187772
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,35,-0.000314595895313352,-0.000428345127776564,-0.000113749232463212
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,36,-0.000324580425113519,-0.000395811455464523,-7.12310303510044e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,37,-0.000332014366499878,-0.000364010128921843,-3.19957624219658e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,38,-0.000337191248204194,-0.00033305363020375,4.13761800044377e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,39,-0.000340403600888495,-0.000303055942336594,3.73476585519006e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Final output,40,-0.000341924647245029,-0.000274109969401803,6.78146778432254e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,1,-0.0148065345035198,-0.0149622195003462,-0.000155684996826388
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,2,-0.00772790558425285,-0.00782913379118844,-0.000101228206935589
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,3,-0.00334131359076395,-0.00333535036650157,5.96322426238416e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,4,-0.000860913882113623,-0.000763384219428009,9.75296626856137e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,5,0.000317594498281282,0.000469947098292289,0.000152352600011008
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,6,0.000661014766296986,0.00083300054094515,0.000171985774648165
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,7,0.000521908350941236,0.000688537637003606,0.00016662928606237
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,8,0.000154160273946991,0.000301794433121172,0.000147634159174181
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,9,-0.000272397414982528,-0.000148360586028184,0.000124036828954344
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,10,-0.000656250571732797,-0.00055475824045903,0.000101492331273767
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,11,-0.000947809992402626,-0.000865295139300559,8.2514853102067e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,12,-0.00113369563865395,-0.00106639222809912,6.73034105548309e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,13,-0.00122297558248174,-0.00116827573781908,5.46998446626645e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,14,-0.0012361700494683,-0.00119314467923348,4.30253702348171e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,15,-0.00119728705415378,-0.00116660332690877,3.06837272450178e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,16,-0.00112870850326396,-0.00111219604482404,1.65124584399212e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,17,-0.00104845803907017,-0.00104854017057288,-8.21315027099701e-08
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,18,-0.000969253054725616,-0.000988399741052359,-1.91466863267431e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,19,-0.000898739871978305,-0.000939035876205363,-4.02960042270584e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,20,-0.000840389417467891,-0.000903256717650236,-6.28673001823454e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,21,-0.000794649898559818,-0.000880723358509305,-8.60734599494872e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,22,-0.000760080921205608,-0.000869211458348507,-0.000109130537142899
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,23,-0.000734308936170325,-0.000865657054948787,-0.000131348118778463
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,24,-0.000714735520274901,-0.000866916752820579,-0.000152181232545678
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,25,-0.00069899428367215,-0.000870243183826447,-0.000171248900154297
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,26,-0.00068519092203323,-0.000873518576378407,-0.000188327654345177
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,27,-0.000671978840086518,-0.000875307918114743,-0.000203329078028225
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,28,-0.000658525697652235,-0.000874795226145642,-0.000216269528493407
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,29,-0.000644419826359099,-0.000871658264676278,-0.000227238438317179
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,30,-0.000629554460874093,-0.00086592399638552,-0.000236369535511427
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,31,-0.000614015606950069,-0.000857833013857778,-0.000243817406907709
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,32,-0.000597988365442226,-0.000847728637419887,-0.000249740271977661
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,33,-0.000581687811658238,-0.000835976539591776,-0.000254288727933538
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,34,-0.00056531445010044,-0.000822914009674713,-0.000257599559574273
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,35,-0.00054903064983669,-0.000808824057867863,-0.000259793408031173
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,36,-0.000532952848101731,-0.000793927912584036,-0.000260975064482305
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,37,-0.000517154117386287,-0.000778389416905778,-0.000261235299519491
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,38,-0.00050167237424148,-0.000762325745121695,-0.000260653370880215
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,39,-0.000486520610308849,-0.000745820217166737,-0.000259299606857888
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Consumption,40,-0.000471696714753445,-0.000728934411562632,-0.000257237696809187
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,1,-0.0156984947157059,-0.0160106665334632,-0.000312171817757223
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,2,-0.0100044290190412,-0.010199647757721,-0.000195218738679781
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,3,-0.00583765820214577,-0.00590757610943105,-6.99179072852774e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,4,-0.00286618570720776,-0.00284733064671383,1.88550604939275e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,5,-0.0008651650837318,-0.00080277587697053,6.23892067612708e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,6,0.000359344745808565,0.000428469471225768,6.91247254172023e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,7,0.000991888292344756,0.00104515963575147,5.32713434067134e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,8,0.00120515323400028,0.00123367538485653,2.85221508562472e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,9,0.00115079462983569,0.00115593570169703,5.1410718613365e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,10,0.000951806034787728,0.000940986251918963,-1.08197828687651e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,11,0.000699310357590743,0.000682222933991117,-1.70874235996266e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,12,0.000453774510824401,0.000439600856639633,-1.41736541847681e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,13,0.000249403173337992,0.000245148117038685,-4.25505629930711e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,14,0.000100172429902123,0.000109987094959685,9.81466505756146e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,15,6.16460503088945e-06,3.14028909145225e-05,2.52382858836331e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,16,-4.07354737586019e-05,-1.00724264662233e-06,3.97282311119795e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,17,-5.23016773866791e-05,-5.90326249882978e-07,5.17113511367961e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,18,-4.07527221996107e-05,1.95931891016077e-05,6.03459113012184e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,19,-1.67835990794174e-05,4.8634692997096e-05,6.54182920765134e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,20,1.1380010985107e-05,7.85600892077021e-05,6.71800782225951e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,21,3.81827670659085e-05,0.000104355169966874,6.61724029009658e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,22,6.04691700898385e-05,0.000123537798028428,6.30686279385895e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,23,7.69723331262018e-05,0.000135524287441902,5.85519543156998e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,24,8.7734339837775e-05,0.000140967448542861,5.32331087050864e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,25,9.35706663123259e-05,0.000141176078737759,4.76054124254333e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,26,9.56391242934451e-05,0.000137669219314906,4.20300950214614e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,27,9.51339913961569e-05,0.000131877008945569,3.67430175494121e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,28,9.30992879255577e-05,0.000124973498882186,3.18742109566283e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,29,9.0340151607915e-05,0.000117813180650739,2.74730290428238e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,30,8.74054158035431e-05,0.00011093902978887,2.35336139853271e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,31,8.46149628566106e-05,0.000104632267352578,2.00173044959673e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,32,8.2109579445877e-05,9.89798694863708e-05,1.68702900404938e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,33,7.99067821357635e-05,9.39428707209533e-05,1.40360885851898e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,34,7.79519237317228e-05,8.94151958528155e-05,1.14632721210928e-05
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,35,7.6158935369719e-05,8.52682639784774e-05,9.10932860875846e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,36,7.44388874382995e-05,8.13806007202711e-05,6.94171328197157e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,37,7.27170942240729e-05,7.76541939453423e-05,4.93709972126943e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,38,7.09408899115527e-05,7.40205679679029e-05,3.07967805635023e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,39,6.90807224226209e-05,7.04398562121344e-05,1.35913378951358e-06
scale_development_y200,Y1/Y2 = 2.0,2,0.66666667,0.33333333,Inflation,40,6.71271284675701e-05,6.68958540710474e-05,-2.31274396522707e-07
